,BMI_estimate,BMI_p.value,wasit_estimate,wasit_p.value,SBP_estimate,SBP_p.value,DBP_estimate,DBP_p.value,HR_estimate,HR_p.value,RASBP_estimate,RASBP_p.value,RAMSBP_estimate,RAMSBP_p.value,RADBP_estimate,RADBP_p.value,LASBP_estimate,LASBP_p.value,LAMSBP_estimate,LAMSBP_p.value,LADBP_estimate,LADBP_p.value,RLSBP_estimate,RLSBP_p.value,RLMSBP_estimate,RLMSBP_p.value,RLDBP_estimate,RLDBP_p.value,LLSBP_estimate,LLSBP_p.value,LLMSBP_estimate,LLMSBP_p.value,LLDBP_estimate,LLDBP_p.value,hrbpm_estimate,hrbpm_p.value,RbaPWV_estimate,RbaPWV_p.value,LbaPWV_estimate,LbaPWV_p.value,RABI_estimate,RABI_p.value,LABI_estimate,LABI_p.value,Cardiovascular_incidence_estimate,Cardiovascular_incidence_p.value,TG_estimate,TG_p.value,TC_estimate,TC_p.value,HDLC_estimate,HDLC_p.value,LDLC_estimate,LDLC_p.value,Glum_estimate,Glum_p.value
s__Enterorhabdus_caecimuris,0.138744968541103,0.194736005122125,0.16985913869187,0.111523531020368,0.142213625786371,0.183701951822834,0.305554289857623,0.00359325238292101,-0.00502692362979355,0.962709468145389,0.217803513650479,0.0403261446834525,0.236786546309436,0.0254741879593196,0.294413381089012,0.00510103341334456,0.201536091507151,0.0582393139180362,0.184102019751492,0.0841573079481656,0.2552259735998,0.0157835975474229,0.139526494976415,0.192209165432304,0.211203822149569,0.0469447026335516,0.268331701990736,0.0110075087304295,0.235139404353688,0.0265451998120761,0.199173338506082,0.061313208519316,0.194652568023827,0.067562222213959,0.00568691204238191,0.957817791851185,0.228175598904218,0.0315053511913178,0.180074534478751,0.0912887594240689,-0.0268557543378097,0.802726446231045,0.104942227357397,0.327711793074817,0.0458733213761386,0.669470343430702,-0.0789989317239997,0.461797631797773,0.0731590301118123,0.495657660742454,0.15208851968325,0.154791615705556,-0.0320951953605477,0.765258959434559,-0.00696728242280937,0.948332603938723
s__Gordonibacter_pamelaeae,-0.225573440097769,0.0335492279101455,-0.103908937457993,0.332523449577947,-0.259270860152697,0.0141477656119775,-0.075646525422499,0.481077967676556,0.00519994184933997,0.961426957682902,-0.100520528100496,0.34861469148511,-0.0636928099363988,0.553191179296044,-0.0765718954657385,0.475713354593226,-0.147031117089059,0.169142136883501,-0.153846429624578,0.150022566963163,-0.129640524271709,0.225951235657181,-0.219143260637578,0.0390822717353683,-0.163921293252964,0.124790673626997,-0.189723744527327,0.0749517727849163,-0.190477962655407,0.0737807220430647,-0.142162308662845,0.183861807078228,-0.216449765010581,0.0416163490413178,-0.161748308293429,0.12993713032511,-0.160015130993137,0.134156761884261,-0.185959281444711,0.0810215176152277,-0.198326910539759,0.0624460045786699,-0.116303113469731,0.277753841922965,-0.191266655742524,0.0725719121595709,-0.302794417834964,0.00392398020166387,-0.0807416688197289,0.451944849822975,0.109279672058497,0.308001097241977,-0.0563784898850515,0.599741394759146,-0.239388670402132,0.0238571457445584
s__Bacteroides_caccae,-0.00665843284384521,0.950620002713177,0.0493181236059055,0.646256824840032,0.00521932718153784,0.961283268511427,0.0971999215178191,0.364847255349916,0.0210807299032884,0.84454319214994,-0.00830610752403723,0.93842208518355,0.0250486131478954,0.815758217982246,0.0899766151934477,0.401727093866289,-0.010813678864449,0.919886406047041,-8.12042023185579e-05,0.999397398502455,0.0730663754630248,0.496205168475538,-0.0238135926469557,0.824693401764257,0.000269259477550898,0.998001876648339,0.0741351628114582,0.489908880704356,-0.0661540919925032,0.537928063526716,-0.0440500178413806,0.681885604775634,-0.00631696659975107,0.953149431423836,-0.111733811408611,0.297197577603353,0.0414264359143167,0.699898887429124,0.0314297650913179,0.769989636598515,0.0230107107171222,0.830514200845475,-0.147000789697442,0.169231052368208,0.0590404782166176,0.582598791478888,0.10684863794171,0.318951494496015,-0.0222034110187462,0.836376256114862,-0.13103386060313,0.220959369741428,0.0576438794604655,0.591564573934274,-0.0774303545882975,0.470765610217905
s__Bacteroides_caecimuris,0.107434381668976,0.31629043580653,0.136247792108071,0.202970219922575,-0.112379379061778,0.294397558349431,0.054043418686216,0.614960760501896,0.0658733536675349,0.539658450450609,0.0310582610515528,0.77263440882859,0.0600234317386729,0.576326112548856,0.0855432376807014,0.425411864363728,0.0591665262739473,0.581792673201202,0.0467739622954283,0.663370028964898,0.0921926282895988,0.390185869126656,0.0720909570823084,0.501988217855258,0.115667090908282,0.280408071848061,0.10275680432338,0.337941099793623,0.0867786334891025,0.418732692102854,0.117814073397833,0.271515942802639,0.104210704919909,0.331113615750009,0.0695086382059366,0.517465781581544,0.0879038507610754,0.412702313238268,0.0977077515732282,0.362335156664598,0.0723015460121006,0.50073672159937,0.105288427739925,0.326109644330996,0.132294137527151,0.216511578042519,0.0155232261244031,0.88519704409406,0.184456967838304,0.0835506700770357,-0.0189339303101449,0.860205165939495,0.188158578282816,0.077429543348965,0.174985842335152,0.100972397657162
s__Bacteroides_cellulosilyticus,-0.0966865778827791,0.367397465532916,-0.0612020615613974,0.568846283900879,-0.133844585702881,0.211127059138631,-0.108817996355389,0.310061646448643,0.0676010374707673,0.529053163472805,-0.067020871853928,0.53260282323401,-0.109931596297292,0.30510662906935,-0.0759791764299171,0.479145784696602,-0.0816537090463635,0.446835441252396,-0.101991190621075,0.341571861204786,-0.0950099755979842,0.37580231395,-0.110731570111256,0.301579150558769,-0.154220283707759,0.149022688669172,-0.149936979814293,0.160781429567511,-0.098124307383244,0.3602825356256,-0.122341599647008,0.253392147571189,-0.179862866060945,0.0916763711361862,-0.0644179199272933,0.548672968815612,-0.0220038874759674,0.837826449151005,-0.045752760583582,0.670288578017919,-0.110324640173487,0.303370157279939,-0.150642405800235,0.158798881208459,0.0053579740641782,0.96025561771846,-0.116358677719466,0.277522764051711,-0.17802735523909,0.0950923374040735,-0.182488027367372,0.0869600700654984,-0.082069955384604,0.444514333540773,-0.0520365694512465,0.628172594761067
s__Bacteroides_clarus,0.203968825072965,0.0552070160504253,0.205323492557249,0.0535753276763974,-0.0813108331737742,0.448752493125759,-0.00409941599320156,0.969586223586662,0.113827270318585,0.288181007734512,-0.0339718388969266,0.751964321442609,-0.0465905556165025,0.66461053740359,-0.0477612196368182,0.656708153507884,0.000669776499181497,0.995029742517999,-0.0143348033632996,0.893932918563947,-0.00251943956426922,0.981305380270522,-0.0680949650027538,0.526040489396693,-0.00443081398207279,0.967128881182473,0.0310715167375622,0.77253999549246,-0.0358182071072646,0.738954341813453,-0.0226489219431298,0.833140136393704,-0.00980715619047778,0.927321929289877,0.111929690779297,0.296346147765317,0.0290269673523745,0.787140555860447,0.00753778074154051,0.944108498630978,-0.0644295429974378,0.548600690704147,-0.0699633589920109,0.514722840544589,0.0743030709396936,0.488923578236914,-0.017699059484829,0.86923911354667,0.0111154584232877,0.917658369580292,-0.0661736873064982,0.537807386150346,0.0990996272429145,0.355504676335385,0.274282638077168,0.00929294720968443
s__Bacteroides_coprocola,0.135416160172578,0.205766982158054,0.193222486432237,0.0696429145821439,0.145688036111902,0.173112948499837,0.107616771505985,0.315464763028627,0.0210030653053688,0.845108780878219,0.106679542274326,0.319722374289978,0.110969251772777,0.300536257118801,0.124926719040819,0.24342372856708,0.16583966596412,0.120378348276526,0.122410813503216,0.253121667352849,0.13994350611188,0.190870612708266,0.12626867128287,0.238357258184775,0.114099397517078,0.287022406990543,0.147059448466136,0.169059104535631,0.106458977978349,0.320729689484201,0.153150570085373,0.151897029019223,0.162421313900812,0.128326182248217,0.109802215302472,0.305679650467337,0.0556869456878343,0.60423122118643,0.0586777883901477,0.584921163440377,0.0472585053066626,0.660097090827602,0.0170748725770209,0.873811944441633,0.167297488482649,0.117106319262918,-0.047883850962953,0.655882510016192,0.124164099808255,0.246335861428835,-0.0656954017115514,0.540756709235675,0.147181975437878,0.168700353842582,0.34756498558249,0.000846101019309794
s__Bacteroides_coprophilus,0.0298660434628554,0.781139319939845,-0.0432615407229147,0.687281079164384,0.0201408746016107,0.85139285054601,-0.0428892383070549,0.689834179504913,-0.02430597178056,0.821128370244386,0.028459523792624,0.791206098563761,-0.0116131159013183,0.913985563379541,-0.0736545812908241,0.492734775961892,-0.0149703824031513,0.88925925471382,0.00299269979989848,0.97779453886509,0.0157674407879013,0.883403529679981,-0.0233305513729817,0.828194280028659,-0.0152019179786774,0.88755761296553,-0.0326740284123245,0.761150898521098,0.00339461755777908,0.974813274892892,-0.0126404838006774,0.90640918628983,-0.0147851450186412,0.890620995192693,0.0617382727559053,0.565458528929484,0.0245964026858565,0.819027224745004,0.029502157675025,0.783740352059159,-0.0975108740006399,0.363307790697586,0.016921620806197,0.874935315721461,0.0307648661407712,0.77472495205685,0.117887176236834,0.271216553044594,0.158400569265674,0.138180544731722,0.116552003568623,0.27671977283163,0.159526074837547,0.135366063338922,0.0186719065936249,0.862120592206324
s__Bacteroides_dorei,-0.181599959167603,0.0885335195330502,-0.246567651300984,0.0198422442650995,-0.114454781882697,0.285513991572513,-0.0424100787710281,0.693125172115041,-0.0282701172891188,0.792564381879128,-0.133585369631399,0.212020597170341,-0.15256733290204,0.153481569421604,-0.159855288365017,0.134551102263373,-0.168005913594033,0.115541265215151,-0.219625869981921,0.0386421160192468,-0.211895499460446,0.046211424056764,-0.189869377020758,0.0747244993152235,-0.158864741228939,0.137014497217849,-0.17301070470979,0.104940807488177,-0.22567258705211,0.0334693588941772,-0.194083021567957,0.0683847781825653,-0.212462756725596,0.0456171450310252,-0.148211925728309,0.165706894236579,-0.242794150230124,0.0218736981023625,-0.245704386929529,0.0202921118395864,-0.163243493022739,0.126378918446019,-0.227895428429313,0.0317202455882356,-0.232779965990336,0.0281457903126401,0.0233181796619728,0.828283989316278,-0.0664680344784621,0.535996263441221,-0.0343785389787805,0.749092510554101,-0.0287224715115522,0.789321465203198,-0.193945482799737,0.0685846235306707
s__Bacteroides_eggerthii,-0.00826728127443324,0.938709368016126,0.0630363351169669,0.557297113623942,-0.0118530101536287,0.912215738184759,-0.142321057734106,0.183367623841612,-0.0428721634897487,0.689951355250907,0.0191922086725351,0.858317909240587,-0.0157691566527037,0.883390930421817,-0.0534634511426058,0.618766561793274,0.0311181573110556,0.772207825328028,-0.0321197914337776,0.765084264619365,-0.0400369644357958,0.7095072868512,0.0486088449617482,0.65100978756825,-0.0209847312660881,0.845242309101851,-0.00420389915929778,0.968811440897331,0.00419378277339081,0.968886456519673,-0.0310530096764797,0.772671812548344,-0.0301285851846864,0.779264179903125,-0.00553921427663654,0.958912363246368,0.118663547810996,0.268050667659412,0.0930797491446813,0.385621737504692,0.0374291774263492,0.727662568738301,-0.0938632540194793,0.381617473275532,0.395139392378552,0.000126990234997983,0.123200272076592,0.250050528260119,0.170812061852716,0.109500238010618,-0.0632620163771085,0.555883942303876,0.19096280450889,0.0730357169812604,0.309984651099261,0.003114203635924
s__Bacteroides_faecichinchillae,0.0514823393273932,0.631842262154088,-0.0133134407011083,0.901450920878702,-0.0075862046626913,0.943750025843488,-0.0161828703569028,0.880353965165872,0.097420384121323,0.363755375725622,0.101703977934158,0.342940210296653,0.0570366083607163,0.595482420526522,0.0372763512669128,0.728731325725829,0.0736615759195704,0.492693584966857,0.0174981625139392,0.870710435407179,0.0177297327844463,0.869014508575697,0.0469872466121866,0.661928576909918,0.0640419543105235,0.55101340080359,0.0404607885420753,0.706571582926841,0.0579634104017607,0.589507784161808,0.0168206146385681,0.875675850100228,0.0219058373404294,0.838539303764095,0.160732050861091,0.132398877977999,0.17620293981735,0.0985861539292353,0.205406874245394,0.0534762017329459,-0.133836920647609,0.211153442729554,-0.0826241920128634,0.441434272596182,0.051979393867427,0.628550750121978,-0.00245922841004517,0.981752078583196,0.021686066195745,0.840137579719114,0.145944192930072,0.172350385924184,-0.0539869443098046,0.615330905671834,0.0710063170333695,0.508459730523757
s__Bacteroides_faecis,0.0214923438808084,0.841546954184007,0.0807017666329953,0.452169127371053,0.0106023996006345,0.921446648356665,0.0837262564989633,0.435345595415709,0.0250162689756935,0.815991928496329,0.0752196697898888,0.483563426617317,0.0956897898930527,0.372380424022714,0.162165677317157,0.12893628349482,0.0174354523192962,0.871169800335673,0.0469016648435114,0.662506821748793,0.137437069722609,0.199018132981253,-0.0532742950962141,0.620010003834236,0.00724082913285133,0.946307013708342,0.0953517858145391,0.374079411508617,-0.0597357693300754,0.578158575417618,-0.0298240615541826,0.781439281761865,0.00528823630279125,0.960772506049588,0.00534075153394952,0.96038326762933,0.0607006528406955,0.572022753801634,0.0154745590933615,0.885554524526505,-0.0598387085985917,0.577502523871152,-0.192183599062276,0.0711866178485285,-0.0545670011254177,0.611533683740892,0.178512045951168,0.0941807201418614,0.0796351901435065,0.4581868742183,-0.129693010724943,0.22576177215678,0.151485399346646,0.156453623695569,-0.146161895039377,0.171704243843553
s__Bacteroides_faecis_CAG_32,-0.0147777155915078,0.890675617977064,0.094451391245761,0.378628213816514,0.113518464397418,0.289499519213577,0.111875119994468,0.296583189541554,0.0818458429075431,0.445763207321733,0.0777735514866219,0.468795426842448,0.0860937323047685,0.422428093542278,0.0767494946196144,0.474687465664155,0.117895104592448,0.271184096144371,0.0474213016513484,0.658998880761464,0.0959433311699904,0.371109081045456,0.0221911922197963,0.836465050116663,0.0356859631641077,0.739883778492827,0.0788761277696121,0.462496335456527,0.0796951151275472,0.457847604522419,0.102547938105583,0.338929178833409,0.164145236890094,0.12426929640962,0.310005031599076,0.00311213897703707,0.0876840980591827,0.4138760435533,0.0252001363880305,0.814663565506139,-0.144396330387072,0.1769960591248,-0.11596971930902,0.279143048429736,0.0696198245853825,0.516794403402435,0.0790715481705649,0.461384746921019,-0.0586367529079539,0.585184187489226,-0.159396016280396,0.135689051074048,0.0065635471220337,0.951322825587399,0.108810838768602,0.310093662410451
s__Bacteroides_finegoldii,0.00820368268952723,0.939179963006231,0.0424578074759297,0.692797102431733,-0.030304898866792,0.778005609967803,-0.118974060297372,0.266791474372411,0.106010638310948,0.32278352679966,0.00716407368043841,0.946875347469264,0.0361521250252343,0.736609170388091,0.00897819212587188,0.933450482496337,0.0467662477528185,0.663422189608745,0.0717994114392172,0.503723507548168,0.0516024386240416,0.631046300079378,0.00733738245833616,0.945592125273671,0.0100201510910074,0.925747921868624,0.0133477401160594,0.901198306436756,0.0464854519313935,0.665321834925921,-0.00860944122623866,0.936177935186192,-0.0249906723697587,0.816176894266529,0.106205674098373,0.321889037303029,0.097968211694972,0.361050871174381,0.0665255527322528,0.535642705516453,0.029349488728518,0.784832329128159,0.161445334569579,0.130667362487922,0.222385869683466,0.0362036973070013,-0.183566271557768,0.0850795775277936,-0.126649519619371,0.236932807391729,-0.0722237543366616,0.501198835683731,-0.0795080723705292,0.458907019355822,0.261558278864984,0.0132894128981388
s__Bacteroides_fragilis,-0.0315248824572336,0.769312908252947,-0.0373323366312824,0.728339743816065,0.0636624882096609,0.553380505704145,0.0545486211754297,0.611653847729031,-0.0197400689592033,0.854317304239177,0.0748966582055784,0.485448772853361,0.109414557040578,0.30740076360544,0.0220948891991319,0.837164955664797,0.0241853793573416,0.82200117730556,0.0498415061097437,0.6427586359164,-0.0151294627966868,0.888090058885382,0.0410648108006507,0.702395110895773,0.0692555789707435,0.518995484568863,0.025055295608808,0.815709934277152,0.0211096216163987,0.844332809707022,0.0699820412344634,0.514610305577277,0.0803973971529389,0.453881924338037,0.0280923466947957,0.793839784115302,-0.0395593457966229,0.712820693925717,-0.0265087718794235,0.805224568587543,-0.0307632266129784,0.774736638801941,-0.0826862274950217,0.441090271693594,-0.123130865828058,0.250319501344508,0.0601285361264348,0.575657250405085,0.0934743436883419,0.383601937094833,0.0249848111642775,0.816219249828967,0.0546085436594917,0.611262125833941,-0.0254603321251882,0.812784658460475
s__Bacteroides_galacturonicus,0.0988772832015236,0.356590415178354,0.185477798438427,0.0818253585436809,0.196589872058675,0.0648240064060374,0.079211591544201,0.460589056469013,-0.0303215488924203,0.7778867875469,0.215679691995698,0.0423654747622727,0.243325594921579,0.0215772567779414,0.24156649446801,0.0225718273927391,0.23198711347387,0.0287016691106106,0.189270983759678,0.0756618942263692,0.205597607713907,0.0532500194956334,0.225106750792777,0.0339273299487782,0.120435567703869,0.260918501116119,0.125168414446438,0.242505773115428,0.245205810993015,0.0205558933005336,0.16792792031798,0.115712772358541,0.21897562363126,0.0392361379871736,0.0962065663749198,0.369791933727157,0.231119447994747,0.029320617815471,0.252683831913045,0.0168932809751949,0.108042985100054,0.313540737379245,0.126113652064332,0.238938759340375,0.123094724327718,0.2504596406675,-0.0242142523515988,0.821792184611363,-0.123432528146377,0.249151898979363,-0.129057381463134,0.228063745760654,-0.111413421678169,0.298593677921725,-0.102591575990178,0.338722591616738
